employee_id,employee_name,team,role_level,week_start,total_hours_worked,overtime_hours_week,after_hours_min_week,meetings_count_week,tasks_completed_week,pto_days_week,days_worked_week,weekend_work_days,busy_period_share,baseline_hours,baseline_after_hrs,baseline_pto,workload_trend_4w,hours_vs_baseline,after_hrs_vs_baseline,pto_vs_baseline
ENG_0310,Employee_0310,Data Engineering,Senior,2025-08-04,45.74,5.74,346,22,29,0.0,5,0,0.0,45.57,361.0,0.0,49.17,0.17,-15.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-08-11,45.4,5.4,367,21,24,0.0,5,0,0.0,45.57,361.0,0.0,46.37,-0.17,6.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-08-18,43.64,3.64,355,19,17,0.0,5,0,0.0,45.57,361.0,0.0,43.16,-1.93,-6.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-08-25,17.77,1.77,136,5,18,3.0,2,0,0.0,45.57,361.0,0.0,38.14,-27.8,-225.0,3.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-09-01,37.9,5.9,244,7,29,1.0,4,0,0.0,45.57,361.0,0.0,36.18,-7.67,-117.0,1.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-09-08,57.980000000000004,17.98,560,26,24,0.0,5,0,1.0,45.57,361.0,0.0,39.32,12.41,199.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-09-15,57.78,17.78,540,29,28,0.0,5,0,1.0,45.57,361.0,0.0,42.86,12.21,179.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-09-22,59.47,19.47,544,21,32,0.0,5,0,1.0,45.57,361.0,0.0,53.28,13.9,183.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-09-29,46.19,6.19,312,19,29,0.0,5,0,0.0,45.57,361.0,0.0,55.36,0.62,-49.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-10-06,46.86,6.86,352,26,25,0.0,5,0,0.0,45.57,361.0,0.0,52.58,1.29,-9.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-10-13,35.769999999999996,3.77,271,21,21,1.0,4,0,0.0,45.57,361.0,0.0,47.07,-9.8,-90.0,1.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-10-20,27.31,3.31,255,11,22,2.0,3,0,0.0,45.57,361.0,0.0,39.03,-18.26,-106.0,2.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-10-27,36.16,4.16,287,9,19,1.0,4,0,0.0,45.57,361.0,0.0,36.52,-9.41,-74.0,1.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-11-03,38.46,6.46,291,15,19,1.0,4,0,0.0,45.57,361.0,0.0,34.42,-7.11,-70.0,1.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-11-10,46.1,6.1,297,16,16,0.0,5,0,0.0,45.57,361.0,0.0,37.01,0.53,-64.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-11-17,36.33,4.33,220,21,26,1.0,4,0,0.0,45.57,361.0,0.0,39.26,-9.24,-141.0,1.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-11-24,38.68,6.68,267,18,30,1.0,4,0,0.0,45.57,361.0,0.0,39.89,-6.89,-94.0,1.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-12-01,38.49,6.49,304,16,22,1.0,4,0,0.0,45.57,361.0,0.0,39.9,-7.08,-57.0,1.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-12-08,57.01,17.01,527,16,30,0.0,5,0,1.0,45.57,361.0,0.0,42.63,11.44,166.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-12-15,56.71,16.71,546,15,18,0.0,5,0,1.0,45.57,361.0,0.0,47.72,11.14,185.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-12-22,46.89,6.89,338,29,27,0.0,5,0,0.0,45.57,361.0,0.0,49.78,1.32,-23.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2025-12-29,45.78,5.78,308,20,37,0.0,5,0,0.0,45.57,361.0,0.0,51.6,0.21,-53.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2026-01-05,58.55,18.55,590,27,27,0.0,5,0,1.0,45.57,361.0,0.0,51.98,12.98,229.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2026-01-12,46.1,6.1,314,21,25,0.0,5,0,0.0,45.57,361.0,0.0,49.33,0.53,-47.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2026-01-19,47.41,7.41,368,27,26,0.0,5,0,0.0,45.57,361.0,0.0,49.46,1.84,7.0,0.0
ENG_0310,Employee_0310,Data Engineering,Senior,2026-01-26,59.230000000000004,19.23,543,24,32,0.0,5,0,1.0,45.57,361.0,0.0,52.82,13.66,182.0,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-06-30,29.68,5.68,152,14,17,1.0,3,0,0.0,48.225,248.5,0.0,29.68,-18.55,-96.5,1.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-07-07,48.86,8.86,229,21,30,0.0,5,0,0.0,48.225,248.5,0.0,39.27,0.63,-19.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-07-14,60.65,20.65,469,29,25,0.0,5,0,1.0,48.225,248.5,0.0,46.4,12.42,220.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-07-21,48.81,8.81,268,22,36,0.0,5,0,0.0,48.225,248.5,0.0,47.0,0.59,19.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-07-28,47.53,7.53,208,20,30,0.0,5,0,0.0,48.225,248.5,0.0,51.46,-0.7,-40.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-08-04,47.64,7.64,280,22,35,0.0,5,0,0.0,48.225,248.5,0.0,51.16,-0.59,31.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-08-11,59.3,19.3,461,19,20,0.0,5,0,1.0,48.225,248.5,0.0,50.82,11.07,212.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-08-18,46.94,6.94,146,31,28,0.0,5,0,0.0,48.225,248.5,0.0,50.35,-1.29,-102.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-08-25,48.67,8.67,301,26,27,0.0,5,0,0.0,48.225,248.5,0.0,50.64,0.45,52.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-09-01,61.21,21.21,462,19,30,0.0,5,0,1.0,48.225,248.5,0.0,54.03,12.98,213.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-09-08,49.48,9.48,303,24,28,0.0,5,0,0.0,48.225,248.5,0.0,51.58,1.25,54.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-09-15,58.81,18.81,432,22,34,0.0,5,0,1.0,48.225,248.5,0.0,54.54,10.58,183.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-09-22,48.84,8.84,228,12,32,0.0,5,0,0.0,48.225,248.5,0.0,54.58,0.62,-20.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-09-29,49.519999999999996,9.52,339,22,24,0.0,5,0,0.0,48.225,248.5,0.0,51.66,1.29,90.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-10-06,39.45,7.45,209,20,28,1.0,4,0,0.0,48.225,248.5,0.0,49.16,-8.77,-39.5,1.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-10-13,39.19,7.19,200,19,21,1.0,4,0,0.0,48.225,248.5,0.0,44.25,-9.04,-48.5,1.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-10-20,47.38,7.38,316,22,19,0.0,5,0,0.0,48.225,248.5,0.0,43.88,-0.84,67.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-10-27,60.41,20.41,443,26,22,0.0,5,0,1.0,48.225,248.5,0.0,46.61,12.18,194.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-11-03,60.53,20.53,460,24,31,0.0,5,0,1.0,48.225,248.5,0.0,51.88,12.3,211.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-11-10,60.64,20.64,516,18,20,0.0,5,0,1.0,48.225,248.5,0.0,57.24,12.42,267.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-11-17,60.15,20.15,469,22,29,0.0,5,0,1.0,48.225,248.5,0.0,60.43,11.92,220.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-11-24,49.08,9.08,249,21,29,0.0,5,0,0.0,48.225,248.5,0.0,57.6,0.85,0.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-12-01,49.23,9.23,280,18,34,0.0,5,0,0.0,48.225,248.5,0.0,54.78,1.0,31.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-12-08,48.32,8.32,226,34,32,0.0,5,0,0.0,48.225,248.5,0.0,51.7,0.09,-22.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-12-15,48.19,8.19,268,21,25,0.0,5,0,0.0,48.225,248.5,0.0,48.7,-0.04,19.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-12-22,48.16,8.16,249,19,29,0.0,5,0,0.0,48.225,248.5,0.0,48.48,-0.07,0.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2025-12-29,59.13,19.13,442,19,19,0.0,5,0,1.0,48.225,248.5,0.0,50.95,10.9,193.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2026-01-05,48.61,8.61,229,20,24,0.0,5,0,0.0,48.225,248.5,0.0,51.02,0.38,-19.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2026-01-12,48.379999999999995,8.38,269,23,32,0.0,5,0,0.0,48.225,248.5,0.0,51.07,0.15,20.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2026-01-19,47.35,7.35,224,11,19,0.0,5,0,0.0,48.225,248.5,0.0,50.87,-0.88,-24.5,0.0
ENG_0311,Employee_0311,Security Engineering,Senior,2026-01-26,48.47,8.47,233,15,24,0.0,5,0,0.0,48.225,248.5,0.0,48.2,0.24,-15.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-06-30,35.07,3.07,167,5,15,0.0,4,0,0.0,43.555,163.5,0.0,35.07,-8.48,3.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-07-07,54.19,14.19,319,17,24,0.0,5,0,1.0,43.555,163.5,0.0,44.63,10.63,155.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-07-14,35.16,3.16,116,7,20,1.0,4,0,0.0,43.555,163.5,0.0,41.47,-8.4,-47.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-07-21,53.91,13.91,265,11,21,0.0,5,0,1.0,43.555,163.5,0.0,44.58,10.35,101.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-07-28,36.94,4.94,195,11,13,1.0,4,0,0.0,43.555,163.5,0.0,45.05,-6.62,31.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-08-04,43.33,3.33,117,8,33,0.0,5,0,0.0,43.555,163.5,0.0,42.34,-0.23,-46.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-08-11,44.85,4.85,160,15,28,0.0,5,0,0.0,43.555,163.5,0.0,44.76,1.3,-3.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-08-18,43.78,3.78,113,8,28,0.0,5,0,0.0,43.555,163.5,0.0,42.22,0.23,-50.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-08-25,53.62,13.62,289,18,16,0.0,5,0,1.0,43.555,163.5,0.0,46.4,10.06,125.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-09-01,43.68,3.68,181,17,26,0.0,5,0,0.0,43.555,163.5,0.0,46.48,0.12,17.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-09-08,43.4,3.4,152,12,28,0.0,5,0,0.0,43.555,163.5,0.0,46.12,-0.16,-11.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-09-15,34.88,2.88,137,12,20,1.0,4,0,0.0,43.555,163.5,0.0,43.9,-8.67,-26.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-09-22,41.52,9.52,243,19,18,1.0,4,0,1.0,43.555,163.5,0.0,40.87,-2.03,79.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-09-29,26.36,2.36,87,11,12,2.0,3,0,0.0,43.555,163.5,0.0,36.54,-17.2,-76.5,2.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-10-06,54.43,14.43,329,10,23,0.0,5,0,1.0,43.555,163.5,0.0,39.3,10.88,165.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-10-13,44.72,4.72,187,9,24,0.0,5,0,0.0,43.555,163.5,0.0,41.76,1.16,23.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-10-20,33.75,1.75,76,5,20,1.0,4,0,0.0,43.555,163.5,0.0,39.82,-9.8,-87.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-10-27,52.5,12.5,299,12,22,0.0,5,0,1.0,43.555,163.5,0.0,46.35,8.94,135.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-11-03,35.29,3.29,100,8,19,1.0,4,0,0.0,43.555,163.5,0.0,41.56,-8.26,-63.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-11-10,54.96,14.96,292,12,20,0.0,5,0,1.0,43.555,163.5,0.0,44.12,11.4,128.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-11-17,38.15,6.15,191,8,14,1.0,4,0,0.0,43.555,163.5,0.0,45.22,-5.41,27.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-11-24,47.14,7.14,135,8,30,0.0,5,0,0.0,43.555,163.5,0.0,43.88,3.59,-28.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-12-01,35.15,3.15,84,11,9,1.0,4,0,0.0,43.555,163.5,0.0,43.85,-8.41,-79.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-12-08,56.69,16.69,379,11,21,0.0,5,0,1.0,43.555,163.5,0.0,44.28,13.13,215.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-12-15,45.44,5.44,171,8,26,0.0,5,0,0.0,43.555,163.5,0.0,46.1,1.88,7.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-12-22,54.6,14.6,349,13,22,0.0,5,0,1.0,43.555,163.5,0.0,47.97,11.05,185.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2025-12-29,35.71,3.71,148,11,19,1.0,4,0,0.0,43.555,163.5,0.0,48.11,-7.84,-15.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2026-01-05,35.05,3.05,137,5,18,1.0,4,0,0.0,43.555,163.5,0.0,42.7,-8.51,-26.5,1.0
ENG_0312,Employee_0312,QA Automation,Junior,2026-01-12,44.04,4.04,202,12,21,0.0,5,0,0.0,43.555,163.5,0.0,42.35,0.48,38.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2026-01-19,44.4,4.4,203,16,21,0.0,5,0,0.0,43.555,163.5,0.0,39.8,0.84,39.5,0.0
ENG_0312,Employee_0312,QA Automation,Junior,2026-01-26,42.99,2.99,95,11,19,0.0,5,0,0.0,43.555,163.5,0.0,41.62,-0.56,-68.5,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-06-30,29.64,5.64,196,4,19,1.0,3,0,1.0,40.615,145.0,0.0,29.64,-10.98,51.0,1.0
ENG_0313,Employee_0313,DevOps,Junior,2025-07-07,40.59,1.16,120,11,27,0.0,5,0,0.0,40.615,145.0,0.0,35.12,-0.02,-25.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-07-14,41.27,1.66,144,9,17,0.0,5,0,0.0,40.615,145.0,0.0,37.17,0.66,-1.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-07-21,33.82,2.21,146,8,21,1.0,4,0,0.0,40.615,145.0,0.0,36.33,-6.8,1.0,1.0
ENG_0313,Employee_0313,DevOps,Junior,2025-07-28,42.15,2.28,170,9,34,0.0,5,0,0.0,40.615,145.0,0.0,39.46,1.53,25.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-08-04,34.91,2.91,127,5,24,1.0,4,0,0.0,40.615,145.0,0.0,38.04,-5.71,-18.0,1.0
ENG_0313,Employee_0313,DevOps,Junior,2025-08-11,40.64,1.45,95,5,23,0.0,5,0,0.0,40.615,145.0,0.0,37.88,0.02,-50.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-08-18,59.23,13.09,370,27,17,0.0,6,1,1.0,40.615,145.0,0.0,44.23,18.61,225.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-08-25,59.2,12.86,387,20,23,0.0,6,1,1.0,40.615,145.0,0.0,48.5,18.58,242.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-09-01,33.4,1.48,81,8,17,1.0,4,0,0.0,40.615,145.0,0.0,48.12,-7.22,-64.0,1.0
ENG_0313,Employee_0313,DevOps,Junior,2025-09-08,41.959999999999994,2.13,165,6,23,0.0,5,0,0.0,40.615,145.0,0.0,48.45,1.34,20.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-09-15,40.449999999999996,1.19,108,8,20,0.0,5,0,0.0,40.615,145.0,0.0,43.75,-0.17,-37.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-09-22,42.16,2.43,157,10,34,0.0,5,0,0.0,40.615,145.0,0.0,39.49,1.54,12.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-09-29,52.64,12.64,333,10,28,0.0,5,0,1.0,40.615,145.0,0.0,44.3,12.02,188.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-10-06,51.29,11.29,294,4,14,0.0,5,0,1.0,40.615,145.0,0.0,46.64,10.67,149.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-10-13,42.11,2.35,128,15,30,0.0,5,0,0.0,40.615,145.0,0.0,47.05,1.49,-17.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-10-20,42.04,2.04,126,5,22,0.0,5,0,0.0,40.615,145.0,0.0,47.02,1.42,-19.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-10-27,52.76,12.76,282,7,19,0.0,5,0,1.0,40.615,145.0,0.0,47.05,12.14,137.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-11-03,52.83,12.83,307,15,15,0.0,5,0,1.0,40.615,145.0,0.0,47.44,12.21,162.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-11-10,42.31,2.31,145,10,26,0.0,5,0,0.0,40.615,145.0,0.0,47.48,1.7,0.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-11-17,52.92,12.92,274,9,23,0.0,5,0,1.0,40.615,145.0,0.0,50.2,12.3,129.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-11-24,40.33,0.95,151,9,21,0.0,5,0,0.0,40.615,145.0,0.0,47.1,-0.29,6.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-12-01,53.79,13.79,332,8,28,0.0,5,0,1.0,40.615,145.0,0.0,47.34,13.17,187.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-12-08,42.29,2.45,193,6,19,0.0,5,0,0.0,40.615,145.0,0.0,47.33,1.67,48.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-12-15,32.99,1.06,133,8,20,1.0,4,0,0.0,40.615,145.0,0.0,42.35,-7.62,-12.0,1.0
ENG_0313,Employee_0313,DevOps,Junior,2025-12-22,44.96,4.96,153,6,28,0.0,5,0,0.0,40.615,145.0,0.0,43.51,4.34,8.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2025-12-29,43.519999999999996,3.52,120,10,27,0.0,5,0,0.0,40.615,145.0,0.0,40.94,2.9,-25.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2026-01-05,42.63,2.63,156,9,19,0.0,5,0,0.0,40.615,145.0,0.0,41.03,2.02,11.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2026-01-12,35.39,3.39,135,11,19,1.0,4,0,0.0,40.615,145.0,0.0,41.62,-5.23,-10.0,1.0
ENG_0313,Employee_0313,DevOps,Junior,2026-01-19,43.39,3.39,189,7,25,0.0,5,0,0.0,40.615,145.0,0.0,41.23,2.77,44.0,0.0
ENG_0313,Employee_0313,DevOps,Junior,2026-01-26,43.55,3.55,171,6,25,0.0,5,0,0.0,40.615,145.0,0.0,41.24,2.93,26.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-06-30,31.52,0.0,59,6,15,0.0,4,0,0.0,38.82,68.0,0.0,31.52,-7.3,-9.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-07-07,49.8,9.8,162,16,26,0.0,5,0,1.0,38.82,68.0,0.0,40.66,10.98,94.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-07-14,39.9,1.52,103,5,25,0.0,5,0,0.0,38.82,68.0,0.0,40.41,1.08,35.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-07-21,48.26,8.26,168,13,16,0.0,5,0,1.0,38.82,68.0,0.0,42.37,9.44,100.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-07-28,31.71,0.58,44,6,15,1.0,4,0,0.0,38.82,68.0,0.0,42.42,-7.11,-24.0,1.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-08-04,37.09,0.0,71,8,20,0.0,5,0,0.0,38.82,68.0,0.0,39.24,-1.73,3.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-08-11,38.46,0.0,65,10,30,0.0,5,0,0.0,38.82,68.0,0.0,38.88,-0.36,-3.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-08-18,39.18,0.58,40,13,28,0.0,5,0,0.0,38.82,68.0,0.0,36.61,0.36,-28.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-08-25,47.55,7.55,176,8,24,0.0,5,0,1.0,38.82,68.0,0.0,40.57,8.73,108.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-09-01,39.93,0.71,21,13,23,0.0,5,0,0.0,38.82,68.0,0.0,41.28,1.11,-47.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-09-08,38.95,0.46,53,8,21,0.0,5,0,0.0,38.82,68.0,0.0,41.4,0.13,-15.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-09-15,38.47,0.03,88,11,27,0.0,5,0,0.0,38.82,68.0,0.0,41.22,-0.35,20.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-09-22,49.62,9.62,168,7,27,0.0,5,0,1.0,38.82,68.0,0.0,41.74,10.8,100.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-09-29,39.190000000000005,0.46,115,8,26,0.0,5,0,0.0,38.82,68.0,0.0,41.56,0.37,47.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-10-06,36.62,4.62,95,7,19,1.0,4,0,1.0,38.82,68.0,0.0,40.98,-2.2,27.0,1.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-10-13,30.46,0.0,37,7,21,1.0,4,0,0.0,38.82,68.0,0.0,38.97,-8.36,-31.0,1.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-10-20,40.03,0.95,67,11,26,0.0,5,0,0.0,38.82,68.0,0.0,36.58,1.21,-1.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-10-27,49.550000000000004,9.55,162,10,24,0.0,5,0,1.0,38.82,68.0,0.0,39.16,10.73,94.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-11-03,37.26,0.01,64,12,24,0.0,5,0,0.0,38.82,68.0,0.0,39.33,-1.56,-4.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-11-10,47.74,7.74,187,17,26,0.0,5,0,1.0,38.82,68.0,0.0,43.64,8.92,119.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-11-17,37.22,0.0,35,5,26,0.0,5,0,0.0,38.82,68.0,0.0,42.94,-1.6,-33.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-11-24,37.62,0.0,20,6,26,0.0,5,0,0.0,38.82,68.0,0.0,39.96,-1.2,-48.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-12-01,39.78,0.56,55,12,18,0.0,5,0,0.0,38.82,68.0,0.0,40.59,0.96,-13.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-12-08,46.72,6.72,122,15,32,0.0,5,0,1.0,38.82,68.0,0.0,40.33,7.9,54.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-12-15,37.71,0.31,55,6,31,0.0,5,0,0.0,38.82,68.0,0.0,40.46,-1.11,-13.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-12-22,50.6,10.6,191,13,23,0.0,5,0,1.0,38.82,68.0,0.0,43.7,11.78,123.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2025-12-29,38.76,0.39,155,7,23,0.0,5,0,0.0,38.82,68.0,0.0,43.45,-0.06,87.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2026-01-05,37.76,0.6,70,11,31,0.0,5,0,0.0,38.82,68.0,0.0,41.21,-1.06,2.0,0.0
ENG_0314,Employee_0314,QA Automation,Junior,2026-01-12,16.759999999999998,1.04,24,5,4,3.0,2,0,0.0,38.82,68.0,0.0,35.97,-22.06,-44.0,3.0
ENG_0314,Employee_0314,QA Automation,Junior,2026-01-19,32.41,1.19,44,11,19,1.0,4,0,0.0,38.82,68.0,0.0,31.42,-6.41,-24.0,1.0
ENG_0314,Employee_0314,QA Automation,Junior,2026-01-26,40.41,0.99,196,17,29,0.0,5,0,0.0,38.82,68.0,0.0,31.84,1.59,128.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-06-30,39.74,7.74,342,12,16,0.0,4,0,1.0,41.705,299.0,0.0,39.74,-1.96,43.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-07-07,40.88,2.31,256,21,29,0.0,5,0,0.0,41.705,299.0,0.0,40.31,-0.82,-43.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-07-14,51.92,11.92,449,19,20,0.0,5,0,1.0,41.705,299.0,0.0,44.18,10.22,150.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-07-21,41.38,1.51,219,16,30,0.0,5,0,0.0,41.705,299.0,0.0,43.48,-0.32,-80.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-07-28,39.69,1.22,247,14,25,0.0,5,0,0.0,41.705,299.0,0.0,43.47,-2.02,-52.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-08-04,42.03,2.41,242,16,31,0.0,5,0,0.0,41.705,299.0,0.0,43.76,0.33,-57.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-08-11,51.17,11.17,406,20,30,0.0,5,0,1.0,41.705,299.0,0.0,43.57,9.47,107.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-08-18,51.85,11.85,419,18,32,0.0,5,0,1.0,41.705,299.0,0.0,46.18,10.15,120.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-08-25,42.89,2.89,244,22,31,0.0,5,0,0.0,41.705,299.0,0.0,46.98,1.19,-55.0,0.0
ENG_0315,Employee_0315,Platform,Mid,2025-09-01,40.84,1.14,233,19,28,0.0,5,0,0.0,41.705,299.0,0.0,46.69,-0.86,-66.0,0.0
